order_id,customer_id,store_id,item,size,timestamp,amount,coupon_applied,satisfaction_rating
53885,1222,2126,Hot Cocoa,S,15-07-2025 03:25,391,YES,4
53886,1435,2104,Tea,M,21-11-2025 08:25,94,YES,1
53887,1039,2021,Sandwich,L,26-06-2025 20:19,251,NO,5
53888,1496,2001,Cold Coffee,M,11-07-2025 19:56,463,YES,4
53889,1498,2065,Latte,L,06-07-2025 13:26,468,YES,3
53890,1300,2155,Espresso,S,06-06-2025 16:54,451,NO,1
53891,1410,2099,Hot Cocoa,M,20-10-2025 22:08,390,YES,3
53892,1430,2161,Hot Cocoa,L,25-09-2025 00:41,125,NO,4
53893,1115,2136,Tea,M,02-09-2025 09:46,393,NO,4
53894,1342,2060,Tea,M,11-07-2025 10:59,98,NO,1
53895,1024,2047,Mocha,M,11-07-2025 09:34,301,NO,2
53896,1346,2045,Latte,M,13-09-2025 00:49,488,NO,5
53897,1290,2113,Muffin,M,30-11-2025 03:27,265,NO,1
53898,1341,2193,Sandwich,M,15-08-2025 11:43,429,NO,5
53899,1101,2041,Hot Cocoa,M,07-06-2025 14:14,140,YES,3
53900,1158,2174,Espresso,S,15-11-2025 01:39,318,NO,2
53901,1321,2047,Cappuccino,S,11-11-2025 21:19,380,NO,5
53902,1175,2105,Espresso,L,17-10-2025 18:45,354,NO,1
53903,1018,2194,Muffin,M,15-10-2025 00:04,389,NO,2
53904,1483,2089,Cold Coffee,M,20-11-2025 14:16,498,NO,2
53905,1486,2179,Americano,M,29-07-2025 09:07,219,NO,1
53906,1087,2098,Latte,S,09-09-2025 08:40,282,NO,4
53907,1454,2196,Espresso,L,21-08-2025 15:54,493,NO,3
53908,1266,2114,Americano,L,20-08-2025 09:47,277,NO,5
53909,1325,2068,Cappuccino,L,21-06-2025 10:02,258,NO,2
53910,1141,2114,Cold Coffee,M,09-10-2025 23:56,98,YES,3
53911,1013,2199,Muffin,S,31-08-2025 04:09,333,YES,5
53912,1332,2002,Muffin,L,29-07-2025 04:52,427,NO,3
53913,1450,2059,Sandwich,M,23-11-2025 14:40,93,YES,4
53914,1413,2090,Americano,L,21-11-2025 13:08,96,NO,5
53915,1004,2096,Sandwich,L,18-07-2025 03:19,181,NO,4
53916,1298,2049,Mocha,L,02-10-2025 02:40,141,YES,4
53917,1308,2098,Americano,L,16-09-2025 03:07,101,NO,1
53918,1244,2057,Muffin,S,16-06-2025 23:06,491,NO,1
53919,1181,2001,Americano,S,10-07-2025 12:28,495,NO,1
53920,1161,2027,Hot Cocoa,L,23-11-2025 23:51,152,NO,3
53921,1265,2059,Muffin,L,27-09-2025 02:44,301,YES,2
53922,1457,2075,Cappuccino,M,30-07-2025 19:16,411,NO,3
53923,1355,2101,Tea,L,13-06-2025 11:07,206,YES,2
53924,1463,2125,Mocha,L,04-10-2025 11:23,322,NO,1
53925,1172,2153,Espresso,S,21-10-2025 19:56,468,NO,1
53926,1028,2023,Hot Cocoa,S,06-10-2025 05:07,330,NO,1
53927,1248,2137,Muffin,L,22-11-2025 21:32,385,NO,1
53928,1201,2077,Sandwich,M,29-09-2025 03:32,316,NO,5
53929,1325,2121,Espresso,L,14-07-2025 07:58,200,YES,4
53930,1045,2068,Tea,S,25-11-2025 22:13,244,NO,3
53931,1139,2181,Mocha,L,28-09-2025 18:53,187,NO,1
53932,1485,2089,Muffin,M,12-06-2025 08:51,175,NO,1
53933,1372,2104,Americano,M,10-08-2025 02:12,301,NO,1
53934,1247,2022,Sandwich,L,29-06-2025 11:10,161,YES,2
53935,1453,2185,Espresso,S,20-11-2025 17:33,191,YES,2
53936,1097,2126,Sandwich,M,15-08-2025 21:04,386,NO,1
53937,1359,2189,Cappuccino,S,10-09-2025 23:00,290,NO,1
53938,1172,2178,Sandwich,M,26-09-2025 14:24,113,YES,4
53939,1433,2165,Muffin,S,25-11-2025 08:14,95,NO,3
53940,1021,2127,Espresso,M,16-09-2025 16:24,184,NO,4
53941,1272,2188,Cold Coffee,L,14-07-2025 07:49,492,YES,2
53942,1131,2133,Cold Coffee,M,17-07-2025 14:03,301,NO,3
53943,1354,2174,Tea,M,23-11-2025 15:12,214,YES,4
53944,1095,2132,Tea,L,08-06-2025 03:11,176,YES,4
53945,1284,2130,Tea,L,05-11-2025 19:32,279,NO,2
53946,1379,2022,Cold Coffee,M,28-10-2025 17:20,345,NO,5
53947,1258,2069,Hot Cocoa,M,25-11-2025 19:00,101,NO,5
53948,1111,2007,Muffin,S,05-10-2025 16:41,97,NO,3
53949,1224,2002,Americano,M,06-07-2025 05:11,296,YES,1
53950,1381,2093,Cappuccino,S,15-11-2025 01:02,412,YES,2
53951,1311,2154,Mocha,M,14-07-2025 05:44,192,YES,5
53952,1422,2043,Espresso,M,18-11-2025 04:55,284,NO,3
53953,1497,2001,Mocha,S,30-08-2025 16:25,385,YES,3
53954,1141,2016,Cappuccino,L,04-09-2025 02:25,186,YES,1
53955,1061,2038,Cold Coffee,L,14-08-2025 14:09,190,YES,5
53956,1500,2084,Cappuccino,S,01-08-2025 22:52,145,YES,1
53957,1341,2137,Americano,L,13-06-2025 18:46,468,NO,5
53958,1065,2015,Muffin,L,23-11-2025 00:30,143,YES,5
53959,1122,2015,Muffin,M,17-09-2025 06:16,227,NO,2
53960,1469,2133,Cold Coffee,M,31-10-2025 02:35,328,NO,2
53961,1301,2135,Latte,M,14-11-2025 13:58,446,NO,3
53962,1122,2135,Sandwich,M,19-11-2025 19:46,123,YES,4
53963,1075,2174,Americano,L,22-11-2025 05:10,150,NO,3
53964,1437,2034,Mocha,S,12-09-2025 03:58,255,YES,3
53965,1187,2166,Latte,L,26-08-2025 12:51,476,YES,3
53966,1464,2087,Hot Cocoa,S,23-07-2025 12:43,107,YES,5
53967,1217,2187,Americano,L,08-08-2025 23:17,235,NO,5
53968,1233,2100,Cappuccino,L,08-11-2025 09:40,253,YES,3
53969,1263,2142,Mocha,L,27-10-2025 19:11,138,NO,1
53970,1262,2147,Hot Cocoa,L,25-07-2025 18:55,227,NO,3
53971,1022,2061,Sandwich,S,31-08-2025 08:30,291,NO,3
53972,1402,2091,Cold Coffee,M,20-11-2025 09:22,250,YES,1
53973,1260,2194,Espresso,S,13-10-2025 03:46,158,NO,4
53974,1398,2085,Tea,M,02-11-2025 06:33,311,NO,4
53975,1140,2096,Cold Coffee,S,17-08-2025 01:07,225,YES,2
53976,1112,2132,Sandwich,S,18-11-2025 13:29,227,YES,4
53977,1306,2121,Latte,S,10-09-2025 00:47,111,NO,3
53978,1458,2094,Sandwich,L,14-11-2025 19:05,238,NO,4
53979,1459,2068,Muffin,S,29-08-2025 22:45,298,YES,2
53980,1348,2145,Mocha,M,12-10-2025 04:13,330,YES,2
53981,1169,2094,Espresso,M,28-11-2025 07:02,95,YES,4
53982,1221,2115,Sandwich,L,26-10-2025 18:53,485,YES,4
53983,1155,2032,Cappuccino,S,09-09-2025 12:28,155,NO,4
53984,1185,2051,Muffin,M,11-11-2025 20:45,268,YES,2
53985,1142,2027,Sandwich,L,12-11-2025 06:29,105,YES,3
53986,1145,2094,Sandwich,L,22-07-2025 22:39,484,NO,3
53987,1183,2160,Hot Cocoa,M,02-12-2025 13:32,302,YES,1
53988,1218,2143,Tea,S,15-07-2025 17:39,270,NO,4
53989,1213,2131,Cappuccino,L,12-11-2025 12:18,480,NO,1
53990,1155,2191,Tea,S,11-09-2025 20:02,293,YES,3
53991,1103,2021,Tea,S,17-08-2025 04:01,248,NO,5
53992,1165,2197,Muffin,S,05-10-2025 17:17,447,NO,5
53993,1119,2058,Tea,L,19-08-2025 17:20,103,YES,1
53994,1343,2175,Mocha,S,15-09-2025 20:50,374,NO,1
53995,1046,2009,Americano,M,06-11-2025 15:01,470,YES,5
53996,1041,2024,Americano,M,16-11-2025 13:27,184,YES,1
53997,1083,2104,Hot Cocoa,S,12-06-2025 14:47,392,YES,2
53998,1363,2056,Cold Coffee,M,23-07-2025 09:31,335,YES,2
53999,1466,2001,Mocha,L,23-09-2025 01:17,405,NO,5
54000,1087,2168,Sandwich,L,17-09-2025 13:46,394,YES,5
54001,1153,2073,Hot Cocoa,L,25-06-2025 12:03,465,NO,4
54002,1222,2104,Sandwich,L,24-11-2025 11:22,219,YES,1
54003,1279,2060,Tea,L,20-10-2025 00:21,127,YES,3
54004,1096,2191,Hot Cocoa,M,01-08-2025 22:23,326,NO,2
54005,1373,2106,Espresso,M,17-11-2025 22:07,95,NO,4
54006,1332,2144,Hot Cocoa,L,01-11-2025 18:10,165,NO,5
54007,1421,2112,Tea,S,31-08-2025 02:34,384,NO,5
54008,1048,2175,Mocha,M,13-11-2025 08:53,234,NO,5
54009,1291,2044,Muffin,M,16-09-2025 10:38,308,YES,3
54010,1478,2066,Mocha,L,18-07-2025 09:26,486,NO,2
54011,1048,2084,Muffin,M,23-08-2025 12:57,239,YES,2
54012,1315,2072,Muffin,S,05-10-2025 21:17,273,YES,5
54013,1481,2145,Cappuccino,M,01-11-2025 21:23,381,NO,4
54014,1215,2171,Cold Coffee,S,27-11-2025 11:10,142,YES,2
54015,1296,2038,Americano,L,03-11-2025 03:23,412,YES,3
54016,1197,2144,Mocha,S,12-07-2025 06:42,106,YES,4
54017,1107,2059,Muffin,L,22-09-2025 13:33,476,NO,1
54018,1199,2173,Tea,S,14-09-2025 03:41,291,NO,3
54019,1362,2134,Cappuccino,M,11-09-2025 13:59,205,YES,3
54020,1404,2085,Tea,L,19-08-2025 23:31,431,NO,4
54021,1340,2103,Latte,M,11-09-2025 18:31,277,YES,1
54022,1454,2091,Latte,S,18-11-2025 05:07,456,YES,4
54023,1327,2192,Tea,L,27-08-2025 14:42,213,NO,5
54024,1136,2055,Espresso,S,08-07-2025 08:53,319,YES,3
54025,1211,2028,Mocha,M,14-08-2025 04:07,178,NO,3
54026,1091,2011,Sandwich,M,05-07-2025 12:27,124,NO,4
54027,1129,2117,Espresso,M,02-07-2025 20:54,105,YES,3
54028,1043,2162,Espresso,S,25-09-2025 05:10,350,NO,1
54029,1412,2088,Cold Coffee,M,06-10-2025 00:45,131,YES,2
54030,1163,2141,Mocha,S,19-09-2025 17:38,124,NO,2
54031,1468,2048,Americano,L,23-09-2025 11:15,336,NO,4
54032,1211,2182,Espresso,S,19-11-2025 01:59,330,YES,3
54033,1066,2054,Mocha,L,24-06-2025 19:30,80,NO,1
54034,1472,2191,Tea,L,13-11-2025 02:45,331,YES,1
54035,1187,2039,Americano,L,22-06-2025 01:01,350,NO,3
54036,1236,2168,Cappuccino,L,14-11-2025 17:57,472,NO,3
54037,1317,2154,Hot Cocoa,M,17-11-2025 17:32,147,NO,1
54038,1361,2047,Americano,L,04-10-2025 16:32,299,YES,1
54039,1411,2075,Americano,M,28-11-2025 16:01,337,YES,1
54040,1160,2002,Americano,M,07-09-2025 06:01,454,NO,1
54041,1114,2011,Espresso,S,08-06-2025 07:36,384,YES,2
54042,1056,2103,Cold Coffee,M,11-08-2025 01:39,491,YES,4
54043,1057,2073,Hot Cocoa,S,15-11-2025 05:33,159,YES,3
54044,1126,2022,Sandwich,S,31-08-2025 07:49,224,YES,1
54045,1092,2106,Espresso,M,13-08-2025 10:41,283,YES,2
54046,1114,2052,Mocha,S,28-11-2025 19:34,291,NO,3
54047,1262,2006,Latte,S,24-07-2025 20:43,312,NO,3
54048,1174,2039,Hot Cocoa,M,03-07-2025 04:10,107,YES,4
54049,1323,2122,Mocha,S,02-09-2025 12:07,450,NO,1
54050,1004,2002,Mocha,L,17-11-2025 09:13,430,NO,5
54051,1250,2011,Espresso,L,06-06-2025 17:52,243,NO,1
54052,1396,2019,Tea,S,19-10-2025 17:11,347,YES,4
54053,1233,2177,Muffin,S,10-11-2025 12:52,172,YES,3
54054,1410,2049,Muffin,S,31-10-2025 20:04,436,YES,1
54055,1323,2095,Latte,L,30-07-2025 22:44,455,NO,1
54056,1446,2108,Hot Cocoa,M,11-11-2025 23:51,108,NO,5
54057,1152,2049,Mocha,S,21-10-2025 08:31,350,YES,1
54058,1076,2070,Hot Cocoa,M,16-10-2025 21:59,215,NO,5
54059,1402,2086,Latte,L,09-08-2025 11:17,458,YES,5
54060,1013,2037,Espresso,S,04-08-2025 08:34,115,YES,3
54061,1364,2079,Sandwich,L,12-06-2025 13:51,478,NO,1
54062,1026,2156,Tea,S,31-07-2025 10:39,280,NO,2
54063,1115,2107,Cold Coffee,S,07-06-2025 11:27,241,NO,3
54064,1359,2078,Muffin,M,20-10-2025 05:55,107,YES,5
54065,1420,2139,Sandwich,S,23-08-2025 23:25,474,NO,2
54066,1231,2115,Latte,L,09-10-2025 19:13,155,YES,4
54067,1006,2192,Latte,M,18-06-2025 03:39,136,YES,3
54068,1361,2180,Tea,S,21-09-2025 08:40,428,YES,2
54069,1472,2161,Espresso,L,05-09-2025 14:43,127,NO,5
54070,1192,2098,Tea,S,02-09-2025 08:57,273,NO,3
54071,1019,2091,Tea,M,27-10-2025 19:24,201,YES,1
54072,1391,2180,Cold Coffee,S,17-10-2025 08:22,257,NO,5
54073,1043,2199,Muffin,L,02-11-2025 13:15,360,YES,2
54074,1368,2167,Americano,M,28-09-2025 13:22,188,NO,3
54075,1330,2128,Tea,L,01-10-2025 03:21,445,NO,3
54076,1023,2099,Hot Cocoa,L,23-10-2025 12:18,490,NO,3
54077,1424,2039,Mocha,M,25-09-2025 01:50,183,NO,4
54078,1011,2170,Hot Cocoa,M,21-11-2025 04:18,268,YES,5
54079,1134,2101,Hot Cocoa,S,05-09-2025 06:40,355,NO,4
54080,1076,2168,Hot Cocoa,M,27-06-2025 16:48,377,YES,4
54081,1014,2195,Espresso,L,11-10-2025 21:57,276,YES,1
54082,1288,2112,Mocha,S,27-10-2025 19:26,140,YES,5
54083,1454,2057,Muffin,S,28-09-2025 07:40,412,YES,5
54084,1143,2147,Hot Cocoa,L,19-06-2025 06:28,414,NO,1
54085,1026,2051,Muffin,M,18-10-2025 06:06,287,YES,5
54086,1013,2089,Cold Coffee,M,13-11-2025 01:51,331,NO,1
54087,1044,2072,Mocha,M,02-07-2025 06:11,437,NO,5
54088,1067,2026,Tea,L,10-08-2025 10:16,298,NO,3
54089,1223,2008,Mocha,M,15-07-2025 11:47,405,NO,5
54090,1186,2100,Latte,L,17-10-2025 09:22,137,YES,2
54091,1019,2091,Tea,S,16-08-2025 17:56,285,YES,5
54092,1479,2190,Sandwich,M,26-10-2025 01:58,351,YES,3
54093,1023,2013,Cappuccino,M,26-06-2025 18:21,297,NO,3
54094,1451,2185,Muffin,M,08-10-2025 06:52,322,YES,3
54095,1278,2031,Latte,S,26-10-2025 02:58,137,NO,4
54096,1135,2131,Mocha,M,11-09-2025 03:11,310,YES,3
54097,1443,2158,Hot Cocoa,L,15-10-2025 21:14,250,NO,2
54098,1275,2061,Sandwich,M,01-10-2025 13:51,376,NO,1
54099,1091,2090,Cappuccino,S,16-11-2025 18:45,121,YES,1
54100,1357,2098,Americano,M,08-10-2025 13:38,375,YES,2
54101,1196,2126,Cappuccino,L,23-06-2025 12:05,371,NO,5
54102,1295,2049,Mocha,M,22-07-2025 14:48,427,YES,2
54103,1322,2020,Latte,L,07-09-2025 02:33,365,YES,1
54104,1165,2165,Muffin,L,01-07-2025 23:04,343,NO,3
54105,1119,2061,Sandwich,M,10-07-2025 18:20,296,YES,1
54106,1070,2154,Muffin,L,09-09-2025 13:08,209,NO,5
54107,1064,2030,Espresso,L,06-07-2025 19:46,286,YES,3
54108,1382,2095,Mocha,M,21-07-2025 00:30,372,YES,2
54109,1071,2149,Latte,S,30-08-2025 17:57,410,NO,5
54110,1221,2086,Tea,S,24-09-2025 10:34,413,NO,4
54111,1192,2195,Latte,M,08-08-2025 10:46,326,NO,4
54112,1400,2145,Tea,M,03-08-2025 14:15,184,YES,2
54113,1343,2078,Muffin,M,08-10-2025 15:09,243,YES,3
54114,1127,2129,Tea,S,19-06-2025 13:18,433,NO,4
54115,1181,2009,Sandwich,S,27-11-2025 23:05,315,YES,1
54116,1317,2070,Latte,S,26-10-2025 13:27,483,YES,4
54117,1303,2180,Americano,M,09-10-2025 04:44,260,NO,2
54118,1452,2157,Mocha,S,14-07-2025 22:41,375,YES,4
54119,1275,2097,Cappuccino,S,09-11-2025 20:03,346,NO,3
54120,1009,2103,Latte,S,03-11-2025 12:15,376,NO,3
54121,1411,2028,Cold Coffee,L,19-06-2025 07:28,88,NO,2
54122,1440,2125,Sandwich,L,06-09-2025 05:50,213,YES,3
54123,1143,2150,Cappuccino,S,02-12-2025 00:26,80,YES,5
54124,1410,2019,Americano,L,23-11-2025 13:34,407,NO,5
54125,1458,2160,Muffin,S,17-07-2025 19:00,159,YES,3
54126,1230,2083,Latte,L,04-08-2025 18:21,487,YES,1
54127,1046,2084,Mocha,S,19-11-2025 06:06,176,NO,4
54128,1190,2102,Espresso,L,24-06-2025 04:13,290,NO,2
54129,1197,2048,Cold Coffee,M,29-11-2025 15:26,245,NO,4
54130,1084,2001,Mocha,S,14-11-2025 11:38,198,NO,3
54131,1407,2100,Latte,L,19-10-2025 07:36,166,YES,2
54132,1292,2073,Americano,M,15-11-2025 15:37,122,NO,2
54133,1342,2076,Cold Coffee,M,19-08-2025 22:57,276,YES,5
54134,1475,2088,Mocha,M,17-10-2025 06:16,105,YES,4
54135,1026,2064,Hot Cocoa,L,18-11-2025 21:27,119,YES,4
54136,1296,2199,Muffin,S,21-08-2025 04:08,177,NO,2
54137,1039,2067,Latte,L,22-06-2025 19:07,458,YES,1
54138,1468,2044,Latte,M,07-10-2025 03:35,134,NO,3
54139,1205,2018,Tea,L,14-06-2025 06:59,390,NO,4
54140,1130,2171,Muffin,L,26-10-2025 08:09,251,NO,1
54141,1099,2056,Muffin,S,29-08-2025 15:10,280,NO,1
54142,1072,2133,Cold Coffee,L,08-11-2025 13:56,114,NO,4
54143,1357,2195,Muffin,L,28-06-2025 20:22,304,YES,3
54144,1373,2122,Latte,S,24-09-2025 02:00,110,NO,2
54145,1378,2078,Espresso,S,09-07-2025 06:12,123,YES,1
54146,1334,2073,Americano,L,27-09-2025 09:35,391,NO,5
54147,1058,2075,Hot Cocoa,M,07-06-2025 12:58,464,YES,2
54148,1418,2132,Sandwich,L,20-10-2025 18:35,283,YES,5
54149,1062,2073,Americano,M,07-08-2025 15:09,158,YES,1
54150,1425,2042,Muffin,S,01-09-2025 15:17,234,YES,2
54151,1027,2159,Cold Coffee,L,03-08-2025 23:54,439,NO,4
54152,1317,2129,Cold Coffee,L,21-08-2025 03:18,286,NO,5
54153,1153,2140,Cold Coffee,L,19-09-2025 13:09,155,NO,2
54154,1482,2154,Hot Cocoa,S,12-10-2025 18:35,277,NO,3
54155,1487,2156,Hot Cocoa,M,05-08-2025 19:55,219,YES,3
54156,1098,2039,Mocha,S,22-09-2025 21:42,415,YES,1
54157,1051,2049,Mocha,L,06-08-2025 07:27,150,YES,1
54158,1184,2104,Americano,S,25-11-2025 11:48,200,NO,2
54159,1279,2065,Muffin,S,25-10-2025 10:24,144,YES,3
54160,1203,2045,Espresso,M,15-11-2025 02:06,121,YES,2
54161,1006,2036,Sandwich,S,15-11-2025 08:38,467,NO,2
54162,1124,2138,Mocha,M,08-11-2025 12:37,100,NO,4
54163,1198,2008,Americano,S,04-10-2025 10:13,454,YES,5
54164,1385,2138,Mocha,L,21-10-2025 07:39,298,NO,4
54165,1155,2014,Cappuccino,L,23-11-2025 09:56,335,NO,2
54166,1039,2011,Espresso,L,10-08-2025 20:29,171,NO,1
54167,1011,2062,Cold Coffee,L,13-06-2025 03:55,485,NO,1
54168,1010,2177,Muffin,L,22-10-2025 23:46,332,YES,3
54169,1409,2119,Cold Coffee,M,29-07-2025 21:43,173,NO,3
54170,1149,2017,Americano,L,10-11-2025 15:48,421,YES,5
54171,1092,2125,Tea,L,30-10-2025 12:22,443,YES,5
54172,1283,2082,Tea,S,22-09-2025 02:09,416,YES,5
54173,1087,2131,Cold Coffee,S,29-11-2025 11:55,275,YES,2
54174,1398,2118,Tea,L,28-08-2025 00:38,344,YES,4
54175,1453,2189,Cappuccino,M,11-07-2025 06:58,413,YES,3
54176,1463,2117,Cappuccino,S,15-09-2025 09:26,394,NO,5
54177,1121,2019,Mocha,L,28-08-2025 00:10,429,YES,1
54178,1334,2049,Hot Cocoa,S,05-08-2025 21:16,442,NO,1
54179,1178,2002,Tea,L,06-06-2025 20:27,333,NO,3
54180,1004,2186,Tea,L,01-12-2025 15:08,476,NO,5
54181,1145,2169,Mocha,L,03-10-2025 01:01,485,NO,2
54182,1401,2089,Cold Coffee,M,12-09-2025 04:33,293,NO,2
54183,1394,2019,Tea,L,08-06-2025 10:37,495,NO,5
54184,1184,2019,Americano,M,21-09-2025 11:40,223,NO,3
54185,1384,2044,Latte,M,27-09-2025 08:40,250,NO,1
54186,1101,2049,Muffin,S,28-10-2025 09:22,247,YES,3
54187,1151,2025,Americano,M,16-07-2025 15:14,417,NO,1
54188,1472,2192,Hot Cocoa,S,30-09-2025 01:41,290,NO,3
54189,1176,2028,Espresso,S,20-11-2025 07:36,493,NO,2
54190,1206,2194,Americano,L,01-10-2025 18:29,85,NO,1
54191,1129,2017,Americano,S,10-09-2025 15:33,152,YES,2
54192,1134,2035,Cold Coffee,L,08-09-2025 18:03,337,NO,1
54193,1364,2051,Latte,S,18-07-2025 05:57,404,YES,2
54194,1265,2021,Tea,S,25-11-2025 10:05,485,YES,3
54195,1484,2079,Tea,M,28-10-2025 05:46,429,NO,2
54196,1489,2031,Sandwich,S,30-08-2025 21:24,463,NO,5
54197,1217,2063,Cappuccino,S,19-06-2025 20:51,124,NO,5
54198,1431,2053,Hot Cocoa,S,27-11-2025 12:31,88,NO,2
54199,1499,2062,Latte,M,26-10-2025 08:28,472,NO,5
54200,1455,2067,Latte,S,11-06-2025 09:46,200,YES,5
54201,1411,2005,Latte,L,26-08-2025 06:42,232,NO,1
54202,1347,2010,Hot Cocoa,S,19-06-2025 08:42,336,YES,3
54203,1039,2181,Muffin,S,19-09-2025 20:11,124,NO,1
54204,1069,2133,Cold Coffee,M,18-06-2025 09:12,297,NO,5
54205,1229,2165,Americano,S,11-07-2025 21:16,468,YES,3
54206,1291,2156,Sandwich,M,20-11-2025 13:44,85,YES,2
54207,1493,2006,Cold Coffee,S,09-10-2025 07:24,239,NO,3
54208,1110,2186,Cold Coffee,M,04-08-2025 12:31,146,YES,1
54209,1211,2093,Tea,S,09-11-2025 11:41,90,NO,4
54210,1001,2017,Espresso,L,01-08-2025 23:17,136,YES,1
54211,1121,2087,Americano,M,28-10-2025 21:58,313,NO,2
54212,1025,2185,Espresso,S,17-10-2025 03:43,428,YES,2
54213,1306,2092,Cappuccino,L,04-09-2025 08:40,146,YES,4
54214,1194,2200,Cold Coffee,L,15-09-2025 17:13,489,NO,5
54215,1464,2117,Cold Coffee,M,06-09-2025 15:59,456,NO,3
54216,1443,2017,Hot Cocoa,L,07-09-2025 11:50,317,YES,2
54217,1405,2055,Muffin,L,25-09-2025 15:01,194,NO,2
54218,1022,2072,Mocha,M,19-07-2025 20:51,99,NO,3
54219,1060,2151,Muffin,M,11-08-2025 12:59,458,NO,5
54220,1414,2022,Cold Coffee,L,19-07-2025 13:58,223,YES,5
54221,1285,2176,Cappuccino,M,26-09-2025 14:13,416,NO,3
54222,1373,2174,Tea,S,05-10-2025 20:14,404,YES,3
54223,1449,2125,Tea,L,09-08-2025 13:46,397,YES,5
54224,1055,2197,Americano,L,08-08-2025 09:03,202,NO,2
54225,1017,2093,Mocha,M,30-09-2025 21:43,177,YES,5
54226,1094,2115,Latte,L,23-09-2025 15:23,241,NO,1
54227,1483,2106,Cold Coffee,L,06-08-2025 04:30,295,NO,1
54228,1072,2014,Cappuccino,M,07-10-2025 11:53,118,NO,2
54229,1235,2144,Latte,M,12-07-2025 07:30,108,NO,3
54230,1350,2167,Cappuccino,L,10-08-2025 13:39,466,YES,3
54231,1137,2073,Americano,M,31-10-2025 13:34,344,NO,4
54232,1240,2179,Latte,L,18-09-2025 16:34,490,YES,2
54233,1500,2028,Cold Coffee,L,13-06-2025 17:27,313,YES,1
54234,1474,2071,Mocha,L,05-08-2025 11:27,333,YES,1
54235,1401,2045,Tea,M,26-06-2025 17:27,432,NO,3
54236,1343,2126,Mocha,L,09-06-2025 05:54,223,YES,1
54237,1488,2178,Latte,L,28-08-2025 05:30,289,NO,1
54238,1268,2108,Hot Cocoa,M,05-07-2025 03:11,301,YES,3
54239,1154,2128,Tea,L,26-07-2025 11:00,368,NO,4
54240,1043,2030,Latte,S,11-09-2025 16:57,317,NO,1
54241,1119,2063,Latte,M,04-09-2025 03:58,477,YES,3
54242,1338,2076,Cold Coffee,S,04-09-2025 05:32,205,YES,3
54243,1431,2097,Cappuccino,L,24-09-2025 04:13,394,NO,3
54244,1308,2174,Tea,S,08-10-2025 07:27,477,YES,3
54245,1409,2059,Mocha,M,31-08-2025 02:24,399,YES,3
54246,1207,2147,Hot Cocoa,M,04-09-2025 22:01,91,NO,5
54247,1063,2027,Tea,S,17-06-2025 16:56,127,NO,3
54248,1126,2035,Espresso,S,11-11-2025 06:56,215,NO,4
54249,1418,2096,Americano,L,06-11-2025 01:26,143,YES,4
54250,1189,2153,Muffin,M,17-06-2025 06:07,91,YES,3
54251,1124,2195,Cold Coffee,M,14-07-2025 14:57,453,YES,3
54252,1455,2098,Hot Cocoa,M,11-06-2025 17:08,496,NO,2
54253,1195,2036,Sandwich,S,23-11-2025 04:28,412,YES,2
54254,1064,2019,Latte,M,27-06-2025 10:06,406,YES,1
54255,1304,2007,Muffin,S,18-08-2025 20:12,85,NO,1
54256,1127,2189,Sandwich,L,27-09-2025 10:20,184,YES,1
54257,1185,2033,Latte,S,15-10-2025 06:20,238,NO,2
54258,1332,2109,Hot Cocoa,L,23-07-2025 15:49,463,NO,2
54259,1287,2068,Muffin,S,06-08-2025 13:35,476,NO,1
54260,1064,2105,Cappuccino,L,05-08-2025 22:14,422,NO,3
54261,1377,2037,Hot Cocoa,L,22-06-2025 18:29,353,NO,3
54262,1162,2054,Espresso,M,18-09-2025 03:50,158,NO,5
54263,1066,2185,Mocha,L,16-08-2025 19:34,110,YES,3
54264,1436,2157,Mocha,S,11-07-2025 17:48,489,YES,2
54265,1100,2089,Cappuccino,L,20-07-2025 20:55,258,YES,2
54266,1486,2172,Muffin,L,09-07-2025 11:51,340,YES,3
54267,1015,2127,Muffin,S,22-11-2025 16:54,334,YES,5
54268,1352,2162,Muffin,S,15-08-2025 06:08,212,NO,2
54269,1184,2047,Americano,L,20-10-2025 09:04,322,NO,4
54270,1248,2065,Mocha,M,24-09-2025 00:29,279,NO,5
54271,1126,2009,Americano,M,31-07-2025 00:46,493,YES,1
54272,1223,2003,Sandwich,L,17-09-2025 12:44,341,YES,4
54273,1153,2140,Mocha,S,28-10-2025 05:44,423,NO,3
54274,1413,2094,Espresso,M,04-09-2025 01:08,383,YES,5
54275,1181,2167,Cappuccino,L,09-11-2025 10:09,274,YES,5
54276,1052,2036,Mocha,S,25-11-2025 05:56,210,YES,4
54277,1081,2093,Mocha,M,26-10-2025 04:27,181,NO,1
54278,1048,2194,Hot Cocoa,S,25-09-2025 13:49,394,YES,2
54279,1432,2162,Espresso,M,05-09-2025 05:33,95,NO,5
54280,1074,2102,Americano,M,14-10-2025 00:12,486,YES,4
54281,1152,2052,Cold Coffee,L,21-08-2025 18:23,476,YES,2
54282,1068,2096,Americano,L,13-11-2025 10:57,198,NO,2
54283,1346,2163,Latte,L,17-09-2025 08:30,212,NO,2
54284,1236,2143,Sandwich,M,06-07-2025 08:49,431,YES,4
54285,1047,2128,Espresso,M,24-09-2025 21:03,292,NO,3
54286,1475,2079,Sandwich,L,29-10-2025 13:09,261,NO,4
54287,1376,2130,Tea,S,01-09-2025 07:50,451,YES,1
